male,age,education,unemployed,ideology,left2012,left2016,eco_issue,imm_issue,iv_immigration,iv_economy,CC16_301d,CC16_301i,CC16_331_1,CC16_331_2,CC16_331_3,CC16_331_4,CC16_331_5,CC16_331_6,CC16_331_7,CC16_331_8,right2012,right2016
1,78,3,0,2,1,1,1,0,0.25,0.5,3,2,1,2,1,1,2,2,2,2,0,0
1,75,4,0,2,1,1,1,0,0.125,0.5,3,2,1,1,1,2,2,1,2,2,0,0
1,84,3,0,6,0,0,1,1,0.875,0.25,1,2,2,1,1,1,1,2,1,1,1,1
1,70,4,0,4,0,0,1,1,0.25,0.25,1,2,1,2,1,2,2,2,1,2,1,1
1,76,4,0,6,0,0,0,1,0.875,0,1,3,2,1,2,1,1,2,1,2,1,1
1,65,4,0,4,NA,0,1,1,0.875,0.25,2,2,2,1,1,1,1,2,1,1,NA,1
1,65,3,0,2,0,0,1,0,1,0.75,4,2,2,1,2,1,1,2,1,1,1,1
1,73,3,0,6,NA,NA,0,1,0.5,0.5,2,3,1,1,1,1,2,2,1,2,NA,NA
1,65,3,0,2,1,1,0,1,0.375,0.5,2,4,2,2,1,1,2,2,2,2,0,0
1,66,3,0,2,1,1,1,1,0.125,1,1,1,1,2,1,1,2,1,2,2,0,0
1,68,3,0,6,0,0,1,0,0.625,0.25,4,1,2,1,2,1,2,2,2,2,1,1
1,82,3,0,5,0,0,1,1,0.75,0,2,1,2,1,2,1,2,2,1,2,1,1
1,76,3,0,6,0,0,1,1,0.875,0.25,1,2,2,1,2,1,1,2,1,2,1,1
1,91,5,0,5,0,0,1,1,0.625,0.25,2,1,1,1,1,1,1,2,2,1,1,1
1,74,5,0,5,NA,0,1,1,0.25,0.5,2,1,1,2,2,1,2,1,2,2,NA,1
1,66,5,0,5,NA,NA,0,0,0.375,0.75,3,3,1,2,2,1,2,2,2,2,NA,NA
1,74,5,0,6,0,0,1,1,0.625,0.25,2,2,2,1,1,1,2,2,1,2,1,1
0,71,6,0,1,1,1,1,1,0.125,1,2,2,1,2,1,2,2,2,2,2,0,0
1,62,5,0,3,1,1,1,0,0.75,0.75,3,2,2,1,2,1,2,2,1,2,0,0
1,59,5,1,6,0,0,1,1,1,0,1,2,2,1,2,1,1,2,1,1,1,1
1,54,5,0,5,0,0,1,1,0.75,0.5,1,2,2,1,2,1,2,2,1,2,1,1
1,61,5,1,6,0,0,1,1,0.875,0,2,2,2,1,2,1,1,2,1,2,1,1
1,51,5,0,2,1,1,1,0,0.5,0.75,3,1,2,2,2,1,2,2,2,2,0,0
1,57,5,0,4,0,0,1,1,0.625,0.5,1,1,2,1,2,1,1,1,2,2,1,1
1,53,5,0,7,0,0,1,1,1,0,2,1,2,1,2,1,1,2,1,1,1,1
1,55,5,0,6,0,0,1,1,0.875,0.25,2,2,2,1,2,1,1,2,1,2,1,1
1,48,5,0,3,1,1,1,1,0,0.5,1,1,1,2,1,2,2,1,2,2,0,0
0,55,3,0,NA,NA,NA,1,0,0.625,0.75,3,1,2,1,1,1,1,2,2,2,NA,NA
0,58,6,0,2,1,1,1,1,0.25,0.25,1,1,1,1,1,2,2,2,2,2,0,0
0,61,6,0,3,1,1,1,0,0.5,0.5,3,2,2,2,2,1,2,2,2,2,0,0
0,42,5,0,1,NA,NA,1,0,0.125,0.5,3,2,1,2,1,2,2,2,2,2,NA,NA
1,57,2,0,7,0,0,1,1,1,0,1,1,2,1,2,1,1,2,1,1,1,1
0,53,4,0,4,0,0,1,1,0.375,0,2,1,1,2,1,1,2,2,1,2,1,1
0,38,5,0,2,1,1,1,0,0.125,0.5,5,2,1,2,1,2,2,2,2,2,0,0
1,33,6,0,NA,1,1,1,0,0.25,1,4,2,1,2,1,1,2,2,2,2,0,0
1,48,5,0,6,0,0,1,1,1,0,1,1,2,1,2,1,1,2,1,1,1,1
0,41,6,0,4,1,1,1,0,0.375,0.25,3,2,2,2,2,2,2,2,2,2,0,0
1,57,2,0,4,0,0,1,1,0.875,0.5,1,1,2,1,2,2,1,2,1,1,1,1
1,57,6,0,2,1,1,1,1,0.25,0.5,2,1,1,1,1,2,2,2,2,2,0,0
0,62,2,0,2,1,1,1,1,0.375,0,2,1,1,2,2,1,2,2,2,2,0,0
0,33,2,0,6,NA,NA,1,1,0,0.75,2,2,1,2,1,2,2,1,2,2,NA,NA
0,40,4,0,3,1,1,1,1,0.5,0,2,1,2,2,1,1,2,2,1,2,0,0
0,83,3,0,7,0,0,1,1,1,0,1,1,2,1,2,1,1,2,1,1,1,1
0,64,6,0,1,1,1,1,1,0.125,0.5,1,1,1,2,1,1,2,1,2,2,0,0
0,55,3,0,2,1,1,1,1,0.375,1,2,1,1,1,1,1,2,2,2,2,0,0
0,41,3,0,6,1,NA,1,1,0.5,0.25,2,2,1,1,2,2,2,2,1,2,0,NA
1,63,4,0,5,0,0,1,1,0.875,0,1,1,2,1,2,1,1,1,1,1,1,1
0,67,3,0,6,0,0,1,1,0.625,0,1,1,1,1,2,1,1,2,2,2,1,1
1,64,6,1,2,1,1,1,1,0,0.5,2,1,1,2,1,2,2,1,2,2,0,0
0,65,2,0,6,0,NA,0,0,0.375,0.75,NA,NA,2,2,2,2,2,2,2,2,1,NA
0,47,5,0,3,1,1,1,0,0.25,0.5,3,2,1,2,1,1,2,2,2,2,0,0
0,22,2,1,4,NA,NA,1,1,0.625,0.25,1,1,1,1,2,1,2,2,1,2,NA,NA
0,58,6,0,4,1,1,1,1,0.25,0.5,1,2,1,2,1,1,2,2,2,2,0,0
0,71,6,0,3,1,1,1,1,0.125,0.75,2,2,1,2,1,2,2,2,2,2,0,0
0,20,2,0,3,NA,1,1,1,0,1,1,2,1,2,1,2,2,1,2,2,NA,0
1,68,3,0,3,1,1,1,1,0.375,0.75,1,2,2,1,1,1,2,1,2,2,0,0
0,81,5,0,6,0,0,1,1,0.5,0.5,2,2,1,1,1,2,1,2,1,2,1,1
1,55,6,0,1,1,1,1,1,0,0.5,1,1,1,2,1,2,2,1,2,2,0,0
1,67,6,0,6,0,0,1,1,0.5,0,1,2,1,1,1,1,2,2,1,2,1,1
1,86,6,0,3,1,1,1,1,0.375,0.75,2,2,1,2,1,1,2,2,1,2,0,0
0,68,6,0,2,1,1,1,1,0.25,0.75,2,2,1,2,1,1,2,2,2,2,0,0
0,55,6,0,5,0,0,1,1,0.875,0,1,1,2,1,2,1,1,2,1,2,1,1
1,63,3,0,4,NA,1,0,1,0.5,0.5,2,3,1,1,1,1,2,2,1,2,NA,0
1,44,6,0,5,0,NA,1,1,0.875,NA,2,2,2,1,2,1,1,2,1,2,1,NA
1,41,6,0,1,1,1,1,1,0.125,1,2,1,1,2,1,1,2,1,2,2,0,0
1,31,6,0,7,0,0,1,1,1,0,1,2,2,1,2,1,1,2,1,1,1,1
1,37,6,0,4,1,1,1,0,0.25,0.5,3,1,1,2,2,2,2,2,2,2,0,0
0,63,5,0,4,1,1,1,1,0.25,0.5,2,1,1,2,1,1,2,2,2,2,0,0
0,67,2,0,5,0,1,1,1,0.5,0.25,2,2,2,2,2,1,2,2,2,2,1,0
1,60,3,0,3,1,1,1,1,0.25,0.5,2,1,1,1,1,2,2,2,2,2,0,0
1,23,5,0,3,1,1,0,1,0.125,0.5,2,3,1,1,1,2,2,1,2,2,0,0
1,27,5,0,5,0,0,1,1,0.875,0.5,2,1,2,1,2,1,1,2,1,2,1,1
0,52,2,0,4,NA,1,1,1,0.375,0.5,1,2,1,2,2,2,1,2,2,2,NA,0
1,68,5,0,2,1,1,1,1,0.25,0.5,2,1,1,2,1,1,2,2,2,2,0,0
0,31,3,0,7,0,0,1,1,0.875,0.5,1,2,1,1,2,1,1,2,1,1,1,1
0,41,4,0,6,0,NA,1,1,0.125,0.5,2,2,1,2,1,2,2,2,2,2,1,NA
0,35,3,0,3,1,1,1,1,0.25,1,2,1,1,2,2,2,2,2,2,2,0,0
0,42,5,0,1,1,1,0,0,0,1,3,3,1,2,1,2,2,1,2,2,0,0
1,65,2,0,5,0,0,1,1,1,0.25,1,1,2,1,2,1,1,2,1,1,1,1
1,65,2,0,7,0,0,1,1,1,0,1,1,2,1,2,1,1,2,1,1,1,1
1,75,2,0,6,0,0,1,1,1,0,1,2,2,1,2,1,1,2,1,1,1,1
1,69,2,0,6,0,0,1,1,0.5,0.25,1,1,2,2,2,2,2,2,1,2,1,1
1,71,2,0,6,NA,0,1,1,0.625,0,1,1,1,1,1,1,2,2,1,1,NA,1
1,70,2,0,7,0,0,1,1,0.875,0,1,2,2,1,2,2,1,2,1,1,1,1
0,25,5,0,2,1,1,1,1,0,0.75,2,2,1,2,1,2,2,1,2,2,0,0
0,28,5,0,5,NA,NA,1,0,0.5,0.25,3,2,2,2,2,1,2,2,2,2,NA,NA
0,25,5,0,2,0,1,0,0,0.375,0.5,4,3,2,2,2,2,2,2,2,2,1,0
0,47,3,0,4,NA,NA,1,0,0.875,0,3,1,1,1,2,1,1,2,1,1,NA,NA
0,62,4,0,6,0,0,1,1,1,0.5,1,1,2,1,2,1,1,2,1,1,1,1
0,45,4,0,7,1,1,1,1,0.75,1,2,2,2,1,2,1,2,2,1,2,0,0
0,50,4,0,4,NA,0,1,1,1,0,1,1,2,1,2,1,1,2,1,1,NA,1
0,58,3,0,6,0,0,1,1,0.25,0.25,1,1,1,1,1,2,2,1,1,2,1,1
0,51,3,0,6,0,0,1,1,0.75,0.5,2,2,2,1,2,1,2,2,1,2,1,1
0,45,3,0,6,NA,0,1,0,0.375,0.25,3,1,2,2,2,2,2,2,2,2,NA,1
0,60,3,0,2,NA,1,1,1,0.625,0.25,1,2,2,2,2,1,2,2,1,2,NA,0
0,61,3,0,6,0,0,1,1,1,0,1,1,2,1,2,1,1,2,1,1,1,1
0,56,3,0,7,NA,NA,1,1,0.625,0,2,2,2,1,2,2,2,2,1,2,NA,NA
1,68,3,0,4,NA,NA,1,1,0.625,0.5,2,2,2,2,2,2,1,2,1,2,NA,NA
0,48,6,0,2,1,1,1,1,0.25,1,1,1,1,2,2,2,2,2,2,2,0,0
0,59,6,0,4,1,1,1,0,0.25,0.5,3,1,1,2,1,1,2,2,2,2,0,0
0,64,6,0,2,1,1,1,0,0,0.5,3,1,1,2,1,2,2,1,2,2,0,0
0,60,6,0,6,0,0,1,0,0.625,0.25,3,2,1,1,2,2,1,2,2,1,1,1
0,59,6,1,5,0,0,1,1,0.875,0.25,1,1,2,1,2,1,1,2,2,1,1,1
0,61,6,0,4,0,1,1,1,0,0.5,1,2,1,2,1,2,2,1,2,2,1,0
0,54,6,0,7,0,0,1,1,0.75,0,1,1,2,1,2,1,2,2,1,2,1,1
0,56,6,0,4,1,1,0,0,0.125,0.5,3,4,1,2,1,2,2,2,2,2,0,0
0,48,6,0,1,1,NA,1,1,0.125,1,2,2,1,2,1,2,2,2,2,2,0,NA
1,57,2,0,6,0,0,1,0,0.5,0.5,3,2,1,1,2,1,2,2,2,2,1,1
1,48,2,0,6,0,0,1,1,1,0,1,1,2,1,2,1,1,2,1,1,1,1
1,61,2,0,5,NA,NA,0,1,0.625,0.5,2,4,2,1,1,1,2,2,1,2,NA,NA
0,66,4,0,6,0,0,1,1,0.75,0,1,1,2,1,2,1,2,2,1,2,1,1
0,90,3,0,6,0,0,0,1,0.5,0,1,3,1,1,2,2,2,2,1,2,1,1
0,68,3,0,3,1,NA,1,1,0.25,0.5,1,1,2,2,1,2,2,2,2,2,0,NA
0,70,3,0,3,1,1,1,1,0.25,0.75,2,2,1,2,1,1,2,2,2,2,0,0
0,80,4,0,7,0,0,1,1,1,0.5,1,1,2,1,2,1,1,2,1,1,1,1
0,76,3,0,7,0,0,1,1,0.875,0.25,1,1,2,1,2,1,1,2,1,2,1,1
0,68,3,0,5,0,0,1,1,1,0.25,1,1,2,1,2,1,1,2,1,1,1,1
1,42,6,0,4,0,NA,1,1,0.625,NA,1,2,2,1,1,1,1,1,1,2,1,NA
1,37,3,0,1,1,1,1,1,0.125,0.75,2,1,1,2,1,2,2,2,2,2,0,0
0,66,6,0,2,1,1,1,1,0,0.75,2,1,1,2,1,2,2,1,2,2,0,0
0,71,6,0,5,0,0,1,1,0.75,0.25,1,1,2,1,2,1,2,2,1,2,1,1
0,77,6,0,2,1,1,1,1,0.25,0.5,2,2,1,2,1,1,2,2,2,2,0,0
0,69,6,0,5,0,0,1,1,0.5,0.5,2,1,2,1,1,1,2,2,2,2,1,1
0,69,6,0,5,1,1,1,1,0.125,1,1,1,1,2,1,2,2,2,2,2,0,0
0,77,6,0,2,1,1,1,0,0.125,0.5,3,2,1,2,1,2,2,2,2,2,0,0
0,77,6,0,1,1,1,1,1,0.125,0.75,2,2,1,2,1,2,2,1,1,2,0,0
0,82,5,0,7,0,0,1,1,0.75,0.25,1,2,2,1,2,1,2,2,1,2,1,1
0,69,5,0,4,0,NA,1,1,0.625,0.25,1,2,2,1,2,1,2,2,2,2,1,NA
0,76,5,0,4,1,1,1,0,0.125,0.5,3,2,1,1,1,2,2,1,2,2,0,0
0,81,5,0,6,0,1,0,0,0.375,0.25,5,4,1,2,1,1,2,2,1,2,1,0
0,66,5,0,4,NA,0,1,1,0.75,0.5,1,1,2,1,2,1,2,2,1,2,NA,1
0,67,5,0,4,0,1,1,1,0.25,0.25,2,2,1,2,1,1,2,2,2,2,1,0
0,75,5,0,2,1,1,0,1,0.125,0.75,2,3,1,2,1,1,2,1,2,2,0,0
0,73,5,0,2,1,1,1,1,0.375,0.75,2,2,1,1,1,1,2,2,2,2,0,0
0,71,5,0,5,0,0,1,1,0.5,0.25,1,1,2,1,1,1,2,2,2,2,1,1
0,55,5,0,6,NA,0,1,1,1,0,1,1,2,1,2,1,1,2,1,1,NA,1
0,48,5,0,7,0,0,0,1,0.75,0,2,3,2,1,2,1,2,2,1,2,1,1
0,62,5,0,4,1,NA,1,1,0.5,0.5,2,1,2,2,2,2,2,2,1,2,0,NA
0,56,5,0,3,1,1,1,1,0.125,0.5,1,1,1,2,1,1,2,1,2,2,0,0
0,55,5,0,NA,0,0,1,1,0.875,1,1,1,2,1,2,1,1,2,1,2,1,1
0,48,5,1,4,1,1,1,1,0.375,0.75,2,1,1,2,2,1,2,2,2,2,0,0
0,57,5,0,5,0,0,1,1,1,0.5,1,1,2,1,2,1,1,2,1,1,1,1
0,63,5,0,3,NA,NA,1,1,0.5,0.5,2,2,2,2,2,2,2,2,1,2,NA,NA
0,51,5,0,4,1,1,1,1,0.375,0.5,1,1,1,1,1,1,2,2,2,2,0,0
0,63,5,0,2,1,1,1,0,0.125,0.75,3,2,1,2,1,1,2,1,2,2,0,0
1,29,5,0,6,NA,1,1,1,0.5,0.5,2,1,1,1,2,2,2,2,1,2,NA,0
0,47,1,0,5,1,NA,1,0,0.125,NA,3,2,1,2,1,2,2,2,2,2,0,NA
0,39,6,0,1,1,1,1,0,0.125,0.75,5,2,1,2,1,2,2,2,2,2,0,0
1,69,4,0,NA,1,1,1,1,0.25,0.5,2,1,2,2,1,2,2,2,2,2,0,0
0,44,4,0,2,1,1,1,1,0.375,1,2,1,1,1,2,2,2,2,2,2,0,0
1,55,5,0,6,1,0,1,1,0.5,0.25,1,1,1,1,2,1,2,2,2,2,0,1
1,27,6,0,6,0,0,1,1,1,0,1,1,2,1,2,1,1,2,1,1,1,1
1,22,3,0,1,1,0,0,0,0.125,0.75,3,3,1,2,1,2,2,2,2,2,0,1
0,64,6,1,6,0,0,1,1,0.75,0.25,1,1,2,1,2,1,2,2,1,2,1,1
0,85,6,0,1,1,1,1,1,0.125,0.75,2,1,1,2,1,1,2,1,2,2,0,0
1,35,3,0,2,1,1,1,1,0.25,0.75,2,2,1,1,1,1,2,1,2,2,0,0
1,44,5,0,4,1,1,1,0,0.125,0.5,3,1,1,2,1,1,2,1,2,2,0,0
1,32,5,0,2,1,NA,1,0,0.25,NA,3,1,2,2,2,2,2,1,2,2,0,NA
0,53,5,0,2,1,1,1,0,0.5,1,4,1,2,2,2,2,2,2,1,2,0,0
0,81,2,0,3,1,1,1,0,0.125,0.75,3,2,1,2,1,2,2,2,2,2,0,0
0,77,2,0,5,0,0,1,1,0.875,0,1,1,2,1,2,1,1,2,1,2,1,1
0,70,2,0,4,1,1,1,1,1,0.25,1,2,2,1,2,1,1,2,1,1,0,0
0,66,2,0,4,NA,NA,1,0,0.375,NA,3,2,1,1,1,1,2,2,2,2,NA,NA
0,73,2,0,2,1,1,0,1,0.5,0.5,2,5,1,1,2,2,1,1,2,1,0,0
0,70,2,0,NA,NA,NA,0,1,0.875,0.5,1,3,2,2,2,1,1,2,1,1,NA,NA
0,70,2,0,3,1,0,1,1,0.875,0.25,2,2,2,1,1,1,1,2,1,1,0,1
0,78,2,0,6,0,0,1,1,0.5,0.25,2,1,2,1,2,2,2,2,2,2,1,1
0,73,2,0,7,0,0,1,1,0.75,0.5,1,1,1,1,2,1,1,2,2,1,1,1
1,64,3,0,7,NA,NA,1,1,0.75,0.5,2,2,1,1,1,1,1,2,1,1,NA,NA
1,63,3,0,2,1,1,1,0,0.25,0.75,3,1,1,2,1,1,2,2,2,2,0,0
1,51,3,0,5,0,0,1,1,0.75,0,1,1,2,1,2,1,1,2,2,2,1,1
1,58,3,0,4,0,0,1,1,0.875,0,1,1,2,1,1,1,1,2,1,1,1,1
1,58,3,0,7,0,0,1,1,0.875,0,1,1,2,1,2,1,1,2,2,1,1,1
1,48,4,0,7,0,0,1,1,1,0,1,2,2,1,2,1,1,2,1,1,1,1
1,61,4,0,4,1,1,1,1,0.75,0.25,1,2,2,1,2,1,2,2,1,2,0,0
1,56,3,0,5,1,0,0,0,0.75,0.5,5,5,2,1,2,1,2,2,1,2,0,1
1,55,3,0,2,1,1,1,1,0.125,0.5,2,1,1,2,1,1,2,1,2,2,0,0
1,48,4,0,6,0,0,1,1,1,0,1,1,2,1,2,1,1,2,1,1,1,1
1,56,3,0,6,0,0,0,1,0.75,0.5,2,4,2,1,2,1,2,2,1,2,1,1
1,54,3,0,7,0,0,1,1,0.625,0,1,1,2,1,1,1,2,2,1,2,1,1
1,23,5,0,1,1,1,1,1,0,1,2,1,1,2,1,2,2,1,2,2,0,0
1,25,5,0,4,0,NA,1,0,0.5,0,3,1,2,1,2,1,2,1,2,2,1,NA
1,62,6,0,6,0,NA,1,1,0.375,0.25,2,1,2,1,1,1,2,1,2,2,1,NA
1,48,6,0,7,NA,0,1,1,0.875,0,1,2,2,1,2,1,2,2,1,1,NA,1
1,46,6,0,3,1,1,0,1,0.375,0.5,2,3,2,2,2,1,2,1,2,2,0,0
1,58,6,0,3,1,1,1,1,0.375,0.75,2,1,1,1,1,1,2,2,2,2,0,0
1,58,6,0,2,1,1,1,1,0.5,0.5,2,2,1,1,1,1,2,2,1,2,0,0
1,60,6,0,4,0,0,1,1,0.75,0,1,1,2,1,2,1,1,2,2,2,1,1
1,64,6,0,7,0,0,1,1,0.875,0.25,1,2,2,1,1,1,1,2,1,1,1,1
0,25,3,1,4,0,1,1,0,0.25,0.25,3,1,1,2,1,1,2,2,2,2,1,0
0,52,1,0,6,NA,NA,1,1,0.25,0,2,1,2,2,1,2,2,2,2,2,NA,NA
0,55,1,0,NA,NA,NA,0,1,1,0.25,1,3,2,1,2,1,1,2,1,1,NA,NA
0,57,2,0,6,0,0,1,0,0.5,0.25,3,1,2,2,2,2,2,2,1,2,1,1
1,65,3,0,6,NA,0,1,1,1,0,1,1,2,1,2,1,1,2,1,1,NA,1
1,76,4,0,4,1,1,1,1,0.25,0.5,2,1,1,2,1,1,2,2,2,2,0,0
1,66,4,0,7,0,0,1,1,0.875,0,1,2,2,1,2,1,1,2,1,2,1,1
1,78,4,0,4,NA,0,1,1,0.25,0.25,2,2,1,2,1,2,2,2,1,2,NA,1
1,65,3,0,4,1,1,1,0,0.5,0.25,3,1,1,2,2,1,2,2,1,2,0,0
1,80,3,0,2,1,1,1,1,0.5,0.75,2,2,2,2,2,1,2,2,2,2,0,0
1,82,4,0,6,0,0,1,1,0.75,0.25,1,2,2,1,1,1,1,2,1,2,1,1
1,87,3,0,2,1,NA,1,1,0.375,0.75,2,1,2,2,1,1,2,2,2,2,0,NA
1,65,3,0,3,1,1,1,1,0.375,0.5,2,1,1,1,1,1,2,2,2,2,0,0
1,76,3,0,2,1,1,1,1,0.375,0.5,1,2,1,1,1,1,2,2,2,2,0,0
1,66,3,0,4,1,1,0,1,0.375,0.75,2,3,1,1,1,1,2,2,2,2,0,0
1,80,3,0,7,NA,NA,1,1,1,0.5,2,2,2,1,2,1,1,2,1,1,NA,NA
1,75,3,0,4,1,1,1,0,0.125,0.5,3,2,1,2,1,2,2,2,2,2,0,0
1,74,3,0,4,0,0,1,1,0.75,0.5,1,2,2,1,2,1,2,2,1,2,1,1
1,66,4,1,4,NA,1,1,1,0.75,1,2,2,2,1,2,1,2,2,1,2,NA,0
0,32,3,1,4,NA,NA,1,1,0.125,0.5,1,1,1,2,1,2,2,2,2,2,NA,NA
1,47,5,0,4,1,1,1,0,0.125,0.75,3,2,1,2,1,2,2,2,2,2,0,0
1,60,5,0,2,1,1,1,1,0.125,0.25,1,2,1,2,1,2,2,2,2,2,0,0
1,57,5,0,4,0,0,1,1,0.875,0,1,1,2,1,2,1,1,2,1,2,1,1
1,58,5,0,5,1,1,1,1,0.375,1,1,1,1,2,1,1,2,2,1,2,0,0
1,50,5,0,2,1,1,1,0,0.25,0.75,3,1,2,2,1,1,2,1,2,2,0,0
1,62,5,0,6,0,0,1,1,0.375,0,1,1,2,2,1,1,2,2,2,2,1,1
1,61,5,0,5,0,0,1,0,0.375,0,3,1,1,1,2,2,2,2,2,2,1,1
1,55,5,0,6,0,0,1,1,1,0,1,2,2,1,2,1,1,2,1,1,1,1
1,56,5,0,6,0,0,1,1,0.75,0.25,1,1,2,1,2,1,1,2,2,2,1,1
1,58,5,1,3,1,1,1,0,0.375,1,4,1,1,2,1,1,2,2,1,2,0,0
1,60,5,1,5,0,0,1,1,0.375,0.5,1,1,1,1,1,2,2,2,1,2,1,1
1,59,5,0,3,1,NA,1,1,0.25,NA,1,1,1,2,1,1,2,2,2,2,0,NA
1,27,6,0,5,0,NA,1,1,0.875,0.25,1,1,2,1,2,1,1,2,1,2,1,NA
1,29,6,0,3,1,1,1,1,0,0.5,2,2,1,2,1,2,2,1,2,2,0,0
1,45,2,0,6,1,1,1,1,0.5,0.5,1,1,2,1,2,2,2,2,2,2,0,0
1,69,5,0,6,0,0,1,1,0.75,0,1,2,1,1,1,1,1,2,1,1,1,1
1,56,5,0,5,0,0,0,1,1,0.25,1,3,2,1,2,1,1,2,1,1,1,1
1,68,3,0,6,1,1,1,1,0.25,1,1,1,1,2,1,1,1,1,2,2,0,0
1,58,1,0,2,1,1,1,1,0.625,0.5,2,1,2,1,2,1,2,2,2,2,0,0
0,56,5,0,7,0,0,1,1,0.875,0,1,1,2,1,2,1,1,2,1,2,1,1
1,56,6,0,5,0,0,1,1,1,0,1,1,2,1,2,1,1,2,1,1,1,1
1,59,6,0,4,NA,0,1,1,0.875,0.25,2,2,2,1,2,1,1,2,1,2,NA,1
1,50,5,0,7,0,0,1,1,1,0.25,1,2,2,1,2,1,1,2,1,1,1,1
0,56,5,0,6,0,0,1,1,1,0,1,1,2,1,2,1,1,2,1,1,1,1
0,29,6,0,1,1,NA,0,1,0,NA,1,3,1,2,1,2,2,1,2,2,0,NA
0,26,3,1,4,NA,NA,1,1,0.25,0.75,2,1,1,2,2,2,2,2,2,2,NA,NA
0,29,4,0,1,NA,NA,0,0,0.625,0.5,5,3,2,1,2,1,2,2,2,2,NA,NA
0,26,2,0,4,NA,0,1,1,0.5,0.5,2,2,2,1,2,2,2,2,2,2,NA,1
0,26,4,0,6,NA,0,1,1,0.75,0.5,1,1,2,2,2,1,1,2,1,2,NA,1
1,55,2,1,6,0,0,0,1,1,0,1,5,2,1,2,1,1,2,1,1,1,1
1,63,2,0,3,0,1,0,1,0.5,0.5,2,3,1,2,2,2,1,2,1,2,1,0
0,29,2,0,4,NA,NA,1,0,0.625,0.25,4,1,2,1,1,2,1,2,1,2,NA,NA
0,49,1,0,4,NA,NA,1,0,0.375,0.5,3,1,2,2,1,1,2,2,2,2,NA,NA
1,64,2,1,6,0,0,1,1,0.75,0.5,2,1,2,1,2,1,1,2,2,2,1,1
0,81,2,0,7,0,0,0,1,1,0.5,1,5,2,1,2,1,1,2,1,1,1,1
0,52,2,0,6,0,1,1,1,0.375,0.75,2,1,2,2,1,1,2,2,2,2,1,0
1,36,6,0,1,1,1,1,0,0,0.75,3,2,1,2,1,2,2,1,2,2,0,0
0,26,5,0,4,NA,1,0,1,0,0.75,1,3,1,2,1,2,2,1,2,2,NA,0
1,45,1,0,6,NA,NA,1,0,0.375,1,4,1,2,2,2,2,2,2,2,2,NA,NA
1,50,5,0,1,1,1,0,0,0.125,0.75,3,3,1,2,1,1,2,1,2,2,0,0
0,34,3,0,3,1,1,1,0,0.125,0.75,3,1,1,1,1,2,2,1,2,2,0,0
1,51,6,0,4,1,1,1,1,0,0.5,1,2,1,2,1,2,2,1,2,2,0,0
0,39,3,0,2,1,1,1,1,0,0.5,2,2,1,2,1,2,2,1,2,2,0,0
1,49,5,0,6,NA,0,1,1,1,0,1,1,2,1,2,1,1,2,1,1,NA,1
0,24,3,0,4,1,1,1,1,0.25,0.25,2,1,1,2,2,2,2,2,2,2,0,0
1,50,5,0,3,1,1,1,0,0.375,0,5,1,1,2,1,1,2,2,1,2,0,0
0,65,6,0,4,1,1,0,1,0.625,0,2,3,1,1,2,1,2,2,1,2,0,0
0,53,5,0,2,1,1,1,1,0.625,0.75,1,1,2,2,2,1,2,2,1,2,0,0
1,39,3,0,5,0,NA,1,1,1,NA,1,1,2,1,2,1,1,2,1,1,1,NA
0,69,5,0,3,1,1,1,1,0.25,0.5,2,2,1,2,1,1,2,2,2,2,0,0
0,68,3,0,4,0,0,1,1,0.625,0.25,1,2,2,1,1,2,1,2,1,2,1,1
1,63,2,0,6,0,0,1,1,0.625,0.25,1,2,1,1,1,1,2,2,1,1,1,1
0,52,5,0,5,0,0,1,1,0.625,0.5,1,1,2,1,2,1,2,2,2,2,1,1
1,32,5,0,4,NA,NA,1,1,0.375,NA,1,1,2,2,2,1,2,1,2,2,NA,NA
0,39,5,0,1,1,1,1,1,0.125,1,2,1,1,2,1,1,2,1,2,2,0,0
1,35,6,0,4,1,1,1,0,0.25,0.25,3,2,2,2,1,2,2,2,2,2,0,0
1,33,6,0,4,0,NA,1,1,0.625,0,2,1,2,2,2,1,1,1,1,2,1,NA
0,18,3,0,4,NA,1,1,1,0.25,0.5,2,2,2,2,1,2,2,2,2,2,NA,0
0,20,3,0,1,NA,1,1,0,0,0.5,3,2,1,2,1,2,2,1,2,2,NA,0
0,48,2,0,NA,NA,1,1,0,0.25,1,4,1,2,2,1,2,2,2,2,2,NA,0
1,72,4,0,4,0,0,1,1,0.375,0.25,1,1,1,1,1,2,1,2,2,2,1,1
0,30,3,0,7,0,0,1,1,1,0.25,1,1,2,1,2,1,1,2,1,1,1,1
0,39,4,0,5,NA,NA,1,1,0.75,0.5,2,2,2,1,2,1,2,2,1,2,NA,NA
0,40,5,0,6,0,NA,1,0,0.625,NA,4,1,2,2,2,1,2,2,1,2,1,NA
0,30,5,0,4,NA,NA,1,1,0.875,0.25,1,1,2,1,2,1,1,2,1,2,NA,NA
0,37,5,0,7,1,0,1,0,0.5,0.25,3,1,1,1,1,1,2,2,1,2,0,1
0,44,5,0,7,0,0,1,1,0.875,0,1,2,2,1,2,2,1,2,1,1,1,1
0,33,5,0,2,1,1,1,1,0.625,0,2,1,2,1,1,1,2,2,1,2,0,0
0,37,5,0,5,0,0,1,1,1,0,1,2,2,1,2,1,1,2,1,1,1,1
